SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
HAPPSTMNDS, EQ, 16-Dec-2022,924.1,917,946,914.05,941.7,937.45,927.84,225855,2095.57,15531,107346,47.53
HARDWYN, EQ, 16-Dec-2022,309.9,310,316.4,305.6,309.9,309.85,310.98,4697,14.61,770,2450,52.16
HARIOMPIPE, EQ, 16-Dec-2022,350.2,350.4,352.8,338,340,339.6,344,211358,727.08,8360,83852,39.67
HARRMALAYA, EQ, 16-Dec-2022,142,143.4,143.4,140.35,141.05,140.9,141.85,25808,36.61,932,10368,40.17
HARSHA, EQ, 16-Dec-2022,392.05,391,393.5,389.3,392.45,391.7,391.12,137065,536.09,5337,66127,48.24
HATHWAY, EQ, 16-Dec-2022,18.2,18.3,19.35,18,18.7,18.7,18.77,12802953,2402.76,13322,4838735,37.79
HATSUN, EQ, 16-Dec-2022,903.05,903.05,908.95,898,900.5,901.5,901.51,23789,214.46,3147,14423,60.63
HAVELLS, EQ, 16-Dec-2022,1154.65,1150,1160,1140,1155,1153.75,1150.16,712922,8199.74,27470,369059,51.77
HAVISHA, BE, 16-Dec-2022,2.25,2.3,2.3,2.2,2.3,2.3,2.24,33331,0.75,67, -, -
HBANKETF, EQ, 16-Dec-2022,437.39,440.97,440.97,433,433.8,434.02,434.58,2927,12.72,180,2298,78.51
HBLPOWER, EQ, 16-Dec-2022,108.8,107.7,109.15,104.9,105.5,105.25,106.42,1854103,1973.09,11332,688595,37.14
HBSL, EQ, 16-Dec-2022,56.45,55.45,56,53.9,54.1,54.65,55.13,13428,7.4,192,9803,73
HCC, EQ, 16-Dec-2022,21.1,21.05,21.55,20.05,20.3,20.3,20.69,50564837,10462.33,29807,16018776,31.68
HCG, EQ, 16-Dec-2022,294.2,291.7,298.5,289.1,290,290.8,292.85,210632,616.83,5095,141296,67.08
HCL-INSYS, EQ, 16-Dec-2022,18.1,18.1,18.55,17.55,17.65,17.6,17.95,1408492,252.83,3174,640432,45.47
HCLTECH, EQ, 16-Dec-2022,1042.35,1030,1046.45,1022.35,1031.7,1029.65,1033.92,5159215,53342.34,75545,3533185,68.48
HDFC, EQ, 16-Dec-2022,2672.35,2651.75,2678.2,2632.1,2661.25,2667.45,2660,3188884,84824.3,80786,2189015,68.65
HDFC, W3, 16-Dec-2022,600.35,590,625,586,620,619.55,598.35,143400,858.03,232,124200,86.61
HDFCAMC, EQ, 16-Dec-2022,2257.4,2251,2298,2207.3,2245,2238.55,2245.02,366178,8220.75,20560,124385,33.97
HDFCBANK, EQ, 16-Dec-2022,1631.8,1620.05,1645.1,1609,1635.2,1639.65,1634.08,7323979,119680.01,177618,5236766,71.5
HDFCGROWTH, EQ, 16-Dec-2022,88.71,88.4,89.45,87.31,89.45,89.45,87.87,544,0.48,45,336,61.76
HDFCLIFE, EQ, 16-Dec-2022,580.2,579.2,585.7,573.6,578.1,575.2,578.51,2787126,16123.93,55013,1576856,56.58
HDFCLOWVOL, EQ, 16-Dec-2022,135.15,135.15,135.15,130.55,130.55,131.15,134.06,27,0.04,11,21,77.78
HDFCMFGETF, EQ, 16-Dec-2022,47.46,47.49,47.5,47.3,47.47,47.42,47.42,483419,229.22,708,372480,77.05
HDFCMOMENT, EQ, 16-Dec-2022,200.13,199.8,199.8,198.1,198.5,198.45,198.45,312,0.62,29,303,97.12
HDFCNEXT50, EQ, 16-Dec-2022,441,436.3,440,430.43,440,437.53,433.69,436,1.89,36,296,67.89
HDFCNIF100, EQ, 16-Dec-2022,186.15,186.7,187.47,185,185,185,185.95,316,0.59,51,244,77.22
HDFCNIFETF, EQ, 16-Dec-2022,199.02,204.41,204.41,197.78,197.89,197.86,198.18,19277,38.2,557,15980,82.9
HDFCNIFIT, EQ, 16-Dec-2022,299.88,292.31,294.5,289,290,290.01,290.32,2236,6.49,119,1924,86.05
HDFCPVTBAN, EQ, 16-Dec-2022,222.23,221.9,221.9,219.8,220,220,220.03,220,0.48,21,139,63.18
HDFCQUAL, EQ, 16-Dec-2022,39.25,39.65,39.65,39.01,39.25,39.24,39.11,11149,4.36,28,10742,96.35
HDFCSENETF, EQ, 16-Dec-2022,672.2,674.49,674.49,665.33,669,669.22,670.26,1992,13.35,229,1127,56.58
HDFCSILVER, EQ, 16-Dec-2022,65.94,66.29,66.29,64.72,65,64.98,65.37,94943,62.06,362,64983,68.44
HDFCVALUE, EQ, 16-Dec-2022,93.9,93.9,94.8,92,92.58,92.36,92.72,657,0.61,42,623,94.82
HDIL, BZ, 16-Dec-2022,5.05,5.05,5.1,4.95,5.05,5,5.01,280188,14.04,656, -, -
HEADSUP, EQ, 16-Dec-2022,19.3,19.4,20.2,18,19.3,19.35,19.21,1011325,194.26,3237,546426,54.03
HEALTHY, EQ, 16-Dec-2022,8.19,8.27,8.27,8.09,8.12,8.09,8.15,72045,5.87,473,28234,39.19
HECPROJECT, EQ, 16-Dec-2022,37.85,37.4,39.8,37.4,38.7,38.55,37.99,4587,1.74,64,3220,70.2
HEG, EQ, 16-Dec-2022,1078.75,1078,1078.75,1045.55,1054,1053.25,1063.44,167370,1779.88,10535,56822,33.95
HEIDELBERG, EQ, 16-Dec-2022,205,206,206,201.35,202.7,201.9,203.43,196488,399.71,3878,112098,57.05
HEMIPROP, EQ, 16-Dec-2022,112.8,112.05,115.9,111.05,113,113.1,113.25,1471958,1667.01,10044,609211,41.39
HERANBA, EQ, 16-Dec-2022,524.4,524.35,526.75,518.5,521.5,521.9,521.82,24010,125.29,2423,14444,60.16
HERCULES, EQ, 16-Dec-2022,220.3,220,220,210.55,214.5,211.6,214.7,85544,183.66,4338,38569,45.09
HERITGFOOD, EQ, 16-Dec-2022,342.65,348,365.2,343.25,347,348.5,355.93,369492,1315.14,15666,159051,43.05
HEROMOTOCO, EQ, 16-Dec-2022,2770.85,2745.1,2767.65,2717.15,2733.85,2724.85,2734.1,271086,7411.77,23957,117478,43.34
HESTERBIO, EQ, 16-Dec-2022,1856.1,1854.05,1859.95,1847.1,1850,1851.9,1854.59,924,17.14,142,754,81.6
HEXATRADEX, EQ, 16-Dec-2022,160.5,161.1,161.1,160,160,160.2,160.24,722,1.16,23,551,76.32
HFCL, EQ, 16-Dec-2022,81.25,80.6,82.1,78.55,78.8,79.2,80.26,12721187,10209.86,35003,5877192,46.2
HGINFRA, EQ, 16-Dec-2022,632.7,630,630,585.1,595,593.95,596.54,329006,1962.65,20717,141054,42.87
HGS, EQ, 16-Dec-2022,1393.3,1393,1408.6,1376.1,1400.95,1399.45,1392.52,69064,961.73,5913,26459,38.31
HIKAL, EQ, 16-Dec-2022,378.75,378.75,379.8,369,370,370.05,372.2,211825,788.41,6582,102455,48.37
HIL, EQ, 16-Dec-2022,2801.35,2786,2791.9,2695,2727,2711.9,2744.64,11342,311.3,3024,6373,56.19
HILTON, EQ, 16-Dec-2022,66.7,66.15,67.5,65.05,65.8,65.9,66.02,41935,27.68,523,25082,59.81
HIMATSEIDE, EQ, 16-Dec-2022,90,90.35,90.35,87.2,87.55,87.65,88.64,559411,495.89,9291,265038,47.38
HINDALCO, EQ, 16-Dec-2022,461,458,462.75,452.55,456,456.75,457.59,6460140,29560.98,57067,2642557,40.91
HINDCOMPOS, EQ, 16-Dec-2022,300.8,303.8,304.1,296.5,301.4,301.4,299.34,2647,7.92,221,1998,75.48
HINDCON, EQ, 16-Dec-2022,92.3,93,93.55,90,92.9,91.7,92.25,13135,12.12,392,9704,73.88
HINDCOPPER, EQ, 16-Dec-2022,114.2,113.95,114.25,110.4,111.2,111.1,111.85,3227227,3609.53,15568,1098739,34.05
HINDMOTORS, BE, 16-Dec-2022,17.9,18,18.45,17.7,18.3,18.25,18.12,297905,53.98,1378, -, -
HINDOILEXP, EQ, 16-Dec-2022,140.9,141.95,142.45,140,141.25,140.95,141.16,192040,271.07,2556,89690,46.7
HINDPETRO, EQ, 16-Dec-2022,246.55,246.9,249.05,241.05,243.05,243.2,243.72,3790998,9239.54,39057,1954855,51.57
HINDUNILVR, EQ, 16-Dec-2022,2663.25,2668,2687.7,2653.3,2674,2671.3,2669.45,1793864,47886.25,87208,1188892,66.28
HINDWAREAP, EQ, 16-Dec-2022,400.05,399,408,395.1,406.95,402.1,402.12,76456,307.45,3337,49458,64.69
HINDZINC, EQ, 16-Dec-2022,319.05,318.6,324.4,317.1,320,319.65,321,1124919,3611.03,22378,466916,41.51
HIRECT, EQ, 16-Dec-2022,228.3,225.1,227.5,225.05,226,226.15,226.19,4403,9.96,157,2869,65.16
HISARMETAL, EQ, 16-Dec-2022,138.8,140.85,140.85,135.05,138,137.55,137.62,23667,32.57,822,17129,72.38
HITECH, EQ, 16-Dec-2022,857.05,848,864,824.25,845.3,848.8,848.2,28820,244.45,941,17704,61.43
HITECHCORP, EQ, 16-Dec-2022,240.05,236.5,244.75,236.5,240.4,240.45,239.77,4870,11.68,318,3459,71.03
HITECHGEAR, EQ, 16-Dec-2022,282.4,275.8,281,270,274.85,271.5,275.19,3491,9.61,255,2129,60.99
HLEGLAS, EQ, 16-Dec-2022,674.4,675.5,678,662,665,666.95,668.51,26166,174.92,2893,15479,59.16
HLVLTD, EQ, 16-Dec-2022,14.2,14.15,14.8,13.95,14.2,14.15,14.3,1018038,145.58,1639,545367,53.57
HMT, BZ, 16-Dec-2022,36.15,35.5,37,35.5,35.9,35.95,36.33,4029,1.46,61, -, -
HMVL, EQ, 16-Dec-2022,59,59.8,59.8,57.65,58.05,58.05,58.53,25005,14.64,450,13721,54.87
HNDFDS, BE, 16-Dec-2022,699.4,721,734.35,700,719.95,718.45,724.31,49647,359.6,2350, -, -
HNGSNGBEES, EQ, 16-Dec-2022,282.92,282.91,284.49,280.4,282.99,282.95,281.82,17462,49.21,504,12208,69.91
HOMEFIRST, EQ, 16-Dec-2022,760.7,757.05,757.05,733.55,738,736.9,742.03,133987,994.22,15840,60245,44.96
HONAUT, EQ, 16-Dec-2022,41736.1,41799.35,41889.9,40310,41175.05,41387.55,41076.17,8126,3337.85,4879,2096,25.79
HONDAPOWER, EQ, 16-Dec-2022,2688.45,2720,2720,2576,2600,2602.45,2637.46,26017,686.19,4876,12370,47.55
HOVS, EQ, 16-Dec-2022,53.2,54,54.15,52.45,52.45,52.5,52.99,8941,4.74,206,6906,77.24
HPAL, EQ, 16-Dec-2022,406.8,402.75,406.4,394.1,396.8,397.75,397.47,52994,210.63,2047,21521,40.61
HPIL, EQ, 16-Dec-2022,108.95,107.95,111.3,104.45,106,106,109.6,3747,4.11,38,3225,86.07
HPL, EQ, 16-Dec-2022,105.8,105,107.35,102.1,103.55,102.8,103.99,340305,353.87,5838,144297,42.4
HSCL, EQ, 16-Dec-2022,97.8,97.8,99.2,96.3,98.8,97.95,97.72,2267926,2216.3,9583,916318,40.4
HTMEDIA, EQ, 16-Dec-2022,22.7,22.8,23.65,22.3,22.7,22.75,22.92,432535,99.13,1995,210726,48.72
HUBTOWN, EQ, 16-Dec-2022,52.15,49.55,49.55,49.55,49.55,49.55,49.55,39603,19.62,307,39603,100
HUDCO, EQ, 16-Dec-2022,56.4,56.4,57.4,53.2,53.95,53.7,55.15,14826511,8176.89,29348,4795170,32.34
HUDCO, N4, 16-Dec-2022,1059.9,1065.8,1065.8,1058.05,1060,1060,1059.16,220,2.33,6,110,50
HUDCO, N5, 16-Dec-2022,1160,1158,1158,1158,1158,1158,1158,1000,11.58,1,1000,100
HUDCO, N8, 16-Dec-2022,1201.3,1211.9,1212,1202.3,1202.3,1202.3,1210.73,2300,27.85,4,2300,100
HUDCO, N9, 16-Dec-2022,1151,1151,1151,1151,1151,1151,1151,108,1.24,8,108,100
HUDCO, ND, 16-Dec-2022,1181,1175.1,1180,1170,1175.21,1175.43,1172.52,636,7.46,17,500,78.62
HUDCO, NE, 16-Dec-2022,1395,1403,1403,1395.01,1395.01,1396.88,1401.28,139,1.95,6,101,72.66
HUHTAMAKI, EQ, 16-Dec-2022,200.6,202.55,202.55,196.2,199.55,197.65,198.58,28836,57.26,971,16528,57.32
HYBRIDFIN, EQ, 16-Dec-2022,17.5,18.35,18.35,18.35,18.35,18.35,18.35,1525,0.28,3,1525,100
IBMFNIFTY, EQ, 16-Dec-2022,195.96,192.05,199.9,190.57,191,191.19,194.3,1578,3.07,171,935,59.25
IBREALEST, EQ, 16-Dec-2022,84.1,83.9,84.9,82.8,84.35,84.1,83.97,5606515,4707.94,18506,1608488,28.69
IBUCCREDIT, N7, 16-Dec-2022,972,989.75,989.75,989.75,989.75,989.75,989.75,5,0.05,1,5,100
IBULHSGFIN, EQ, 16-Dec-2022,149.8,149.2,150.6,144.1,147.5,146.85,147.58,13120982,19363.77,54865,2306574,17.58
IBULHSGFIN, NA, 16-Dec-2022,920,925,925,922,922,922,924.75,110,1.02,4,110,100
IBULHSGFIN, NH, 16-Dec-2022,996.2,997.5,997.5,997.5,997.5,997.5,997.5,10,0.1,2,10,100
IBULHSGFIN, NL, 16-Dec-2022,995,985.01,985.01,985,985,985,985.01,79,0.78,2,79,100
IBULHSGFIN, NN, 16-Dec-2022,985,955.56,980.6,952.45,980.6,980.6,958.74,270,2.59,21,225,83.33
IBULHSGFIN, NS, 16-Dec-2022,936,936,936,890,892,898.66,905.46,108,0.98,11,100,92.59
IBULHSGFIN, NT, 16-Dec-2022,985,985,985,941, ,941,944.02,30,0.28,3,30,100
IBULHSGFIN, YT, 16-Dec-2022,938,974.9,974.9,974.9, ,974.9,974.9,5,0.05,1,5,100
IBULHSGFIN, Z9, 16-Dec-2022,1024.95,940,940,935.01,935.01,935.01,937.41,50,0.47,3,50,100
ICDSLTD, BE, 16-Dec-2022,33.3,32.95,32.95,31.65,32.55,32,31.7,23936,7.59,51, -, -
ICEMAKE, EQ, 16-Dec-2022,269.25,263.9,269.9,260,267.4,263.15,265.18,11000,29.17,459,7593,69.03
ICICI500, EQ, 16-Dec-2022,26.43,26.31,26.5,26,26.3,26.28,26.18,40417,10.58,381,19741,48.84
ICICI5GSEC, EQ, 16-Dec-2022,50.43,50.43,51.24,50,51.24,51.24,50.56,384,0.19,17,376,97.92
ICICIALPLV, EQ, 16-Dec-2022,177.84,177.83,177.84,175.5,175.85,176.36,176.5,31254,55.16,327,25481,81.53
ICICIAUTO, EQ, 16-Dec-2022,130.41,130.01,130.69,128.5,128.71,128.91,129.18,24537,31.7,216,15631,63.7
ICICIB22, EQ, 16-Dec-2022,58.51,59.9,59.9,57.41,58,57.72,57.85,86651,50.13,1449,41148,47.49
ICICIBANK, EQ, 16-Dec-2022,908.8,905.5,913.7,899.65,904.8,902,904.37,9157260,82815.55,164054,5674148,61.96
ICICIBANKN, EQ, 16-Dec-2022,43.57,43.6,43.86,43.15,43.4,43.25,43.4,23363,10.14,357,12581,53.85
ICICIBANKP, EQ, 16-Dec-2022,220.17,222.87,222.87,217.42,219.3,218.97,219.1,11443,25.07,201,6143,53.68
ICICICONSU, EQ, 16-Dec-2022,78.4,79.97,79.97,77.48,77.48,77.59,77.95,978,0.76,42,622,63.6
ICICIFIN, EQ, 16-Dec-2022,17.29,17.28,17.55,17.09,17.13,17.13,17.19,45425,7.81,167,22999,50.63
ICICIFMCG, EQ, 16-Dec-2022,466.08,468.49,468.49,461.91,464.5,462.64,463.12,4628,21.43,252,2988,64.56
ICICIGI, EQ, 16-Dec-2022,1234.2,1230,1242,1221.5,1237,1236.45,1235.79,423279,5230.85,19556,282170,66.66
ICICIGOLD, EQ, 16-Dec-2022,47.09,47.72,47.72,47.08,47.28,47.31,47.29,198080,93.67,2787,158061,79.8
ICICIINFRA, EQ, 16-Dec-2022,55.41,55.6,56.2,54.61,54.82,54.79,55.3,5202,2.88,85,4763,91.56
ICICILIQ, EQ, 16-Dec-2022,1000,993.36,1000.01,991.03,1000,999.99,999.92,183510,1834.96,723,92828,50.58
ICICILOVOL, EQ, 16-Dec-2022,145.95,147.48,147.48,144.23,144.25,144.43,144.35,156670,226.16,748,147367,94.06
ICICIM150, EQ, 16-Dec-2022,124.78,125.7,125.7,122.61,123.15,122.92,123.22,27305,33.65,489,9926,36.35
ICICIMCAP, EQ, 16-Dec-2022,104.01,104.69,104.69,102.2,102.54,102.55,102.97,13767,14.18,302,9706,70.5
ICICIMOM30, EQ, 16-Dec-2022,20.46,20.32,20.32,19.96,19.96,20,20.11,7245,1.46,114,4018,55.46
ICICINF100, EQ, 16-Dec-2022,203.68,222,222,200.19,203,201.98,202.44,20837,42.18,409,3547,17.02
ICICINIFTY, EQ, 16-Dec-2022,199.84,200.2,200.59,198.73,198.94,198.89,199.57,119236,237.96,4039,102499,85.96
ICICINV20, EQ, 16-Dec-2022,101.01,101.68,101.68,100.05,100.38,100.34,100.55,21108,21.22,774,11539,54.67
ICICINXT50, EQ, 16-Dec-2022,44.95,45.38,45.38,44.31,44.65,44.39,44.52,48001,21.37,1153,27879,58.08
ICICIPHARM, EQ, 16-Dec-2022,82.31,82.92,82.92,81.06,81.3,81.15,81.55,6173,5.03,199,4465,72.33
ICICIPRULI, EQ, 16-Dec-2022,453,451.05,452.5,443.2,446.3,444.35,446.25,1571656,7013.57,32492,871828,55.47
ICICISENSX, EQ, 16-Dec-2022,682.78,684.89,684.89,676,677.54,677.28,678.49,3449,23.4,202,1993,57.78
ICICISILVE, EQ, 16-Dec-2022,67.89,68.15,68.15,67.15,67.15,67.18,67.71,282991,191.61,1206,186180,65.79
ICICITECH, EQ, 16-Dec-2022,30.26,30.48,30.48,29.8,30.2,29.87,29.9,3045322,910.58,1620,2650339,87.03
ICIL, EQ, 16-Dec-2022,136.3,136.9,139.6,135.4,135.5,135.95,137.4,91231,125.35,2229,42896,47.02
ICRA, EQ, 16-Dec-2022,4552.15,4619,4619,4475,4560,4561.05,4550.62,3141,142.93,869,2096,66.73
IDBI, EQ, 16-Dec-2022,58.75,58.7,59.6,56.7,57.5,57.2,57.86,21678327,12542.52,42192,5408488,24.95
IDBIGOLD, EQ, 16-Dec-2022,4915.05,4956.55,4956.55,4901.3,4920,4920.15,4921.14,118,5.81,24,99,83.9
IDEA, EQ, 16-Dec-2022,8.4,8.35,8.65,8.25,8.35,8.3,8.39,126725344,10638.32,86099,32881353,25.95
IDFC, EQ, 16-Dec-2022,84.8,84.4,85.15,82.1,83.95,83.3,83.47,6931859,5786.37,49921,1918332,27.67
IDFCFIRSTB, EQ, 16-Dec-2022,62.6,62.1,63,61.2,61.95,61.95,62.02,39089164,24244.64,74497,10425097,26.67
IDFNIFTYET, EQ, 16-Dec-2022,195.93,207.7,207.7,194.28,194.57,194.56,195.17,1312,2.56,33,648,49.39
IEX, EQ, 16-Dec-2022,147.95,147.55,147.7,144.3,144.8,144.85,145.57,3590491,5226.57,40725,1691086,47.1
IFBAGRO, EQ, 16-Dec-2022,558.95,558,561.15,551.1,553,553.5,555.4,4183,23.23,441,2168,51.83
IFBIND, EQ, 16-Dec-2022,985.25,998.8,998.8,965.85,967,972.95,977.83,19571,191.37,2782,5468,27.94
IFCI, EQ, 16-Dec-2022,15.75,15.75,16,15.05,15.45,15.35,15.45,26678060,4121.43,21273,7902199,29.62
IFCI, NH, 16-Dec-2022,1030,1032,1032,1030,1030,1030,1030.07,145,1.49,11,145,100
IFCI, NL, 16-Dec-2022,1095.07,1095,1095,1095,1095,1095,1095,25,0.27,3,25,100
IFGLEXPOR, EQ, 16-Dec-2022,258.3,262.15,268.2,255.6,265.65,264.9,262.53,14360,37.7,1078,8759,61
IGARASHI, EQ, 16-Dec-2022,425.55,424.5,424.5,402.65,408.65,407.85,409.85,84471,346.2,3459,42905,50.79
IGL, EQ, 16-Dec-2022,442.65,442.65,443,426.25,429.6,429.55,430.88,2237051,9638.99,34522,971234,43.42
IGPL, EQ, 16-Dec-2022,536.6,537,540.95,534.25,537.9,536.2,537.4,17719,95.22,1610,7976,45.01
IIFCL, N1, 16-Dec-2022,1220.75,1224,1224,1224,1224,1224,1224,500,6.12,1,500,100
IIFCL, N2, 16-Dec-2022,1179.4,1111.5,1111.5,1111.5,1111.5,1111.5,1111.5,10,0.11,1,10,100
IIFCL, N4, 16-Dec-2022,1360,1379.9,1380,1361.86,1361.88,1361.99,1362.1,15919,216.83,19,15888,99.81
IIFL, EQ, 16-Dec-2022,497.45,497.45,505.6,490.5,493.95,497.5,497.56,1034304,5146.24,25262,587358,56.79
IIFL, N7, 16-Dec-2022,1038,1110,1110,1110,1110,1110,1110,18,0.2,1,18,100
IIFL, NE, 16-Dec-2022,1084.99,1075,1075,1075,1075,1075,1075,1,0.01,1,1,100
IIFL, NF, 16-Dec-2022,1007.5,1005.5,1007.4,1003.1,1007.4,1007.4,1004.45,918,9.22,24,915,99.67
IIFL, NG, 16-Dec-2022,1070,1070,1070,1070,1070,1070,1070,15,0.16,1,15,100
IIFL, NH, 16-Dec-2022,1010,1010.99,1010.99,994.21,994.21,994.21,995.74,55,0.55,2,55,100
IIFL, NK, 16-Dec-2022,1026.56,1070.75,1070.75,1060,1060,1060,1065.38,20,0.21,2,20,100
IIFL, NL, 16-Dec-2022,981,985,985,982,982,983.48,983.58,533,5.24,14,533,100
IIFLSEC, EQ, 16-Dec-2022,68.3,68.3,69.45,67.5,68.45,68.2,68.4,571871,391.15,5312,166127,29.05
IIFLWAM, EQ, 16-Dec-2022,1820.35,1800,1860,1786.5,1860,1843.85,1836.91,42935,788.68,6155,28513,66.41
IIHFL, N4, 16-Dec-2022,1012,1010.01,1014,1010,1012.15,1012.91,1011.51,618,6.25,10,528,85.44
IIHFL, N5, 16-Dec-2022,1001.08,1001.5,1001.95,1000,1001.95,1001.95,1000.37,1503,15.04,31,1293,86.03
IIHFL, N7, 16-Dec-2022,960.33,960.11,976.7,960,976.7,971.46,962.08,95,0.91,7,95,100
IIHFL, NA, 16-Dec-2022,955.2,980.75,980.75,980.75,980.75,980.75,980.75,9,0.09,3,9,100
IIHFL, NC, 16-Dec-2022,980,980,980,980,980,980,980,679,6.65,8,679,100
IITL, EQ, 16-Dec-2022,88.4,88.1,89.05,86.4,86.45,87.5,87.41,763,0.67,29,391,51.25
IL&FSENGG, BZ, 16-Dec-2022,15.25,14.75,15.25,14.55,14.9,15,14.88,28712,4.27,80, -, -
IL&FSTRANS, BZ, 16-Dec-2022,4.95,5.15,5.15,4.75,5,5.1,5.05,154567,7.81,186, -, -
IMAGICAA, EQ, 16-Dec-2022,36.05,36.4,37.45,34.8,37.1,37.3,36.28,348809,126.54,1126,221957,63.63
IMFA, EQ, 16-Dec-2022,261.2,262,263,255,256.95,256.3,256.86,43056,110.6,1744,21420,49.75
IMPAL, EQ, 16-Dec-2022,742.2,733.05,743.65,731.9,734,734.95,734.14,481,3.53,88,372,77.34
INCREDIBLE, EQ, 16-Dec-2022,23.1,23.6,23.6,22.5,22.8,22.85,23.04,18376,4.23,132,15213,82.79
INDBANK, EQ, 16-Dec-2022,38.1,38.15,41.95,38.15,40.25,40.3,40.58,11143789,4522.4,28721,1487142,13.35
INDHOTEL, EQ, 16-Dec-2022,333.25,331.75,334.25,325.85,327,327.15,328.81,4900647,16113.6,69827,2664436,54.37
INDIACEM, EQ, 16-Dec-2022,239.95,237.55,242.25,228,228.75,230.15,234.52,3505534,8221.3,30105,842401,24.03
INDIAGLYCO, EQ, 16-Dec-2022,738.5,739,762.45,734.55,750,751.5,750.96,81963,615.51,7493,25422,31.02
INDIAMART, EQ, 16-Dec-2022,4351.25,4320,4364.9,4285,4324.8,4334.5,4327.25,38651,1672.52,7617,12785,33.08
INDIANB, EQ, 16-Dec-2022,299.5,296,300.75,285.7,293.9,294.15,292.62,2943257,8612.62,33216,637905,21.67
INDIANCARD, EQ, 16-Dec-2022,227.35,227.9,239.9,225,232.4,234.45,234.47,51181,120.01,1961,18513,36.17
INDIANHUME, EQ, 16-Dec-2022,156.3,156.1,157.2,154.2,155.2,154.9,155.54,29841,46.41,1084,18927,63.43
INDIGO, EQ, 16-Dec-2022,2015,2017.95,2028.95,1955.55,1959.15,1962.4,1987.36,461827,9178.17,26082,175346,37.97
INDIGOPNTS, EQ, 16-Dec-2022,1322.8,1321,1331,1316.85,1317.8,1319.1,1323.21,38839,513.92,4123,20914,53.85
INDIGRID, IV, 16-Dec-2022,137.71,137.75,139.8,137.3,138.5,138.54,138.57,212540,294.52,5788,196970,92.67
INDIGRID, NJ, 16-Dec-2022,1050,1050,1054.9,1050,1054.9,1054.9,1051.06,1450,15.24,8,1450,100
INDLMETER, BZ, 16-Dec-2022,7,6.95,7.2,6.9,6.95,7.15,7.01,2309,0.16,21, -, -
INDNIPPON, EQ, 16-Dec-2022,416.1,414.2,416.95,408,409.5,410.35,411.14,10007,41.14,645,6495,64.9
INDOAMIN, EQ, 16-Dec-2022,98.8,99.9,99.9,96.5,96.5,97.15,97.68,63628,62.15,1652,31356,49.28
INDOBORAX, EQ, 16-Dec-2022,140.85,140.05,142.05,137.85,139.7,139.3,139.58,18124,25.3,647,9672,53.37
INDOCO, EQ, 16-Dec-2022,392.3,394,395.8,379.6,390,390.75,388.47,48244,187.41,3467,26061,54.02
INDORAMA, EQ, 16-Dec-2022,63.1,62.9,63.5,61.1,61.9,61.8,62.11,217181,134.88,2059,141910,65.34
INDOSTAR, BE, 16-Dec-2022,145.35,146.75,148.5,143.35,145.1,146.6,145.88,5485,8,112, -, -
INDOTECH, EQ, 16-Dec-2022,193.4,193.65,195,186.35,187.8,188.15,190.72,6799,12.97,384,3852,56.66
INDOTHAI, BE, 16-Dec-2022,337.25,324,350,321,347,346.65,334,11688,39.04,144, -, -
INDOWIND, BE, 16-Dec-2022,14.6,14.4,14.6,14.3,14.45,14.45,14.43,87286,12.59,293, -, -
INDRAMEDCO, BE, 16-Dec-2022,84.4,85.95,85.95,83,83.1,83.7,84.13,54524,45.87,531, -, -
INDSWFTLAB, EQ, 16-Dec-2022,66.6,67.55,67.55,63.65,64.6,64.6,64.95,100928,65.55,1321,59053,58.51
INDSWFTLTD, EQ, 16-Dec-2022,10.15,10.7,10.7,9.85,9.9,9.9,10.02,33205,3.33,156,19229,57.91
INDTERRAIN, EQ, 16-Dec-2022,73.65,73.65,78.1,72.5,75.35,74.9,75.32,471201,354.91,6116,172955,36.71
INDUSINDBK, EQ, 16-Dec-2022,1239.6,1235,1248.8,1208.2,1228,1229.55,1233.32,1944616,23983.26,62110,608279,31.28
INDUSTOWER, EQ, 16-Dec-2022,200.5,200,202.4,195.3,196.8,196.25,198.56,1902311,3777.22,19073,1092296,57.42
INEOSSTYRO, EQ, 16-Dec-2022,826.6,833,833,818.05,824.95,824.15,826.09,16952,140.04,1825,10896,64.28
INFIBEAM, EQ, 16-Dec-2022,19.2,19.15,19.95,18.5,19.4,19.35,19.21,20879566,4010.06,17391,7158659,34.29
INFOBEAN, EQ, 16-Dec-2022,523.65,523.7,537.45,520.05,535.2,534.05,530.03,14057,74.51,3070,4948,35.2
INFOMEDIA, EQ, 16-Dec-2022,5.6,5.85,5.85,5.4,5.65,5.65,5.74,29330,1.68,156,24272,82.75
INFRABEES, EQ, 16-Dec-2022,564.62,567.99,567.99,558,559.64,559.7,562.39,5466,30.74,335,4425,80.95
INFY, EQ, 16-Dec-2022,1540.5,1525,1549.5,1512.05,1521.5,1522.2,1526.77,9630453,147035.24,191749,5420140,56.28
INGERRAND, EQ, 16-Dec-2022,2092.75,2080.4,2102.1,2047,2056,2054.45,2064.12,7744,159.85,1878,3823,49.37
INNOVATIVE, ST, 16-Dec-2022,2.75,2.85,2.85,2.85,2.85,2.85,2.85,27000,0.77,7,27000,100
